Season,Player,Club,Position,Minutes,Goals,Assists,YellowCards,RedCards,CleanSheets,Threat,Creativity,Influence
2022-23,Dan Burn,Newcastle,Defender,3109,1,0,5,0,14,265.0,230.4,550.2
2022-23,Ryan Fraser,Newcastle,Midfielder,308,0,0,1,0,1,70.0,74.0,26.8
2022-23,Jamaal Lascelles,Newcastle,Defender,214,0,0,4,0,0,13.0,0.9,42.6
2022-23,Dwight Gayle,Newcastle,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Paul Dummett,Newcastle,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Javier Manquillo Gaitán,Newcastle,Defender,34,0,0,0,0,0,2.0,5.5,12.0
2022-23,Emil Krafth,Newcastle,Defender,1,0,0,0,0,0,0.0,0.0,0.0
2022-23,Jacob Murphy,Newcastle,Midfielder,1230,4,2,0,0,3,410.0,302.5,275.0
2022-23,Fabian Schär,Newcastle,Defender,3207,1,3,7,0,15,521.0,263.9,653.4
2022-23,Matt Targett,Newcastle,Defender,600,0,0,1,0,3,8.0,141.9,97.6
2022-23,Allan Saint-Maximin,Newcastle,Midfielder,1109,1,6,1,0,4,370.0,344.1,266.4
2022-23,Miguel Almirón Rejala,Newcastle,Midfielder,2487,11,4,2,0,15,849.0,424.0,599.2
2022-23,Sean Longstaff,Newcastle,Midfielder,2514,1,5,2,0,13,408.0,372.0,385.2
2022-23,Joelinton Cássio Apolinário de Lira,Newcastle,Midfielder,2660,6,5,12,0,11,655.0,413.1,603.4
2022-23,Jamal Lewis,Newcastle,Defender,9,0,0,0,0,0,4.0,0.8,1.0
2022-23,Joe Willock,Newcastle,Midfielder,2556,3,7,1,0,12,680.0,547.0,520.8
2022-23,Bruno Guimarães Rodriguez Moura,Newcastle,Midfielder,2727,4,5,7,0,12,284.0,631.8,617.6
2022-23,Jeff Hendrick,Newcastle,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Nick Pope,Newcastle,Goalkeeper,3261,0,0,3,1,14,0.0,20.0,709.6
2022-23,Sven Botman,Newcastle,Defender,3127,0,2,2,0,13,303.0,120.1,554.4
2022-23,Elliot Anderson,Newcastle,Midfielder,395,0,1,0,0,1,180.0,114.7,70.2
2022-23,Harrison Ashby,Newcastle,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Alexander Isak,Newcastle,Forward,1520,10,2,3,0,4,693.0,244.1,475.0
2022-23,Loris Karius,Newcastle,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Garang Kuol,Newcastle,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Lewis Miley,Newcastle,Midfielder,14,0,0,0,0,0,0.0,0.0,0.0
2022-23,Mark Gillespie,Newcastle,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Neco Williams,Nott'm Forest,Defender,1872,1,1,7,0,4,209.0,257.3,372.2
2022-23,Jonjo Shelvey,Nott'm Forest,Midfielder,573,0,0,2,0,1,11.0,102.1,55.6
2022-23,Chris Wood,Nott'm Forest,Forward,807,3,0,0,0,4,169.0,82.1,145.2
2022-23,Harry Arter,Nott'm Forest,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Steve Cook,Nott'm Forest,Defender,956,0,0,4,0,2,28.0,39.3,177.4
2022-23,Lyle Taylor,Nott'm Forest,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Jack Colback,Nott'm Forest,Midfielder,492,0,0,0,0,0,2.0,33.7,62.0
2022-23,Brice Samba,Nott'm Forest,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Carlos Ribeiro Dias,Nott'm Forest,Midfielder,6,0,0,0,0,0,0.0,0.1,2.4
2022-23,Joe Lolley,Nott'm Forest,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Scott McKenna,Nott'm Forest,Defender,1570,0,0,4,0,5,46.0,93.9,278.8
2022-23,Mohamed Dräger,Nott'm Forest,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Ryan Yates,Nott'm Forest,Midfielder,1833,0,3,5,0,5,233.0,97.3,206.8
2022-23,Joe Worrall,Nott'm Forest,Defender,2215,1,0,6,0,5,92.0,66.4,471.0
2022-23,Jonathan Panzo,Nott'm Forest,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Xande Nascimento da Costa Silva,Nott'm Forest,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Sam Surridge,Nott'm Forest,Forward,306,1,0,2,0,0,92.0,15.9,59.4
2022-23,Richie Laryea,Nott'm Forest,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Loïc Mbe Soh,Nott'm Forest,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Brennan Johnson,Nott'm Forest,Forward,2930,8,5,6,0,7,729.0,373.6,478.2
2022-23,Alex Mighten,Nott'm Forest,Midfielder,7,0,0,0,0,0,0.0,0.3,0.0
2022-23,Braian Ojeda Rodríguez,Nott'm Forest,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Taiwo Awoniyi,Nott'm Forest,Forward,1395,10,1,2,0,5,378.0,129.6,375.8
2022-23,Dean Henderson,Nott'm Forest,Goalkeeper,1620,0,0,2,0,6,0.0,0.0,474.4
2022-23,Giulian Biancone,Nott'm Forest,Defender,15,0,0,0,0,0,0.0,0.0,6.8
2022-23,Willy Boly,Nott'm Forest,Defender,684,0,1,2,0,3,24.0,11.8,145.0
2022-23,Morgan Gibbs-White,Nott'm Forest,Midfielder,3151,5,12,6,0,8,624.0,941.1,593.4
2022-23,Moussa Niakhaté,Nott'm Forest,Defender,1163,0,0,1,0,2,61.0,14.8,173.4
2022-23,Omar Richards,Nott'm Forest,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Wayne Hennessey,Nott'm Forest,Goalkeeper,271,0,0,0,0,0,0.0,0.0,62.2
2022-23,Harry Toffolo,Nott'm Forest,Defender,933,0,0,2,0,2,67.0,93.5,147.0
2022-23,Lewis O'Brien,Nott'm Forest,Midfielder,578,1,0,2,0,1,47.0,56.4,107.8
2022-23,Jesse Lingard,Nott'm Forest,Midfielder,918,0,1,1,0,5,127.0,151.9,50.6
2022-23,Orel Mangala,Nott'm Forest,Midfielder,1543,1,1,3,0,5,75.0,61.6,191.4
2022-23,Oliver Hammond,Nott'm Forest,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Remo Freuler,Nott'm Forest,Midfielder,2157,0,0,4,0,6,54.0,174.7,272.2
2022-23,Cheikhou Kouyaté,Nott'm Forest,Midfielder,871,1,0,3,0,2,81.0,82.8,158.8
2022-23,Emmanuel Dennis,Nott'm Forest,Forward,709,2,2,3,0,1,286.0,96.8,166.4
2022-23,Renan Augusto Lodi dos Santos,Nott'm Forest,Defender,2211,0,2,7,0,5,97.0,208.2,319.0
2022-23,Loïc Badé,Nott'm Forest,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Serge Aurier,Nott'm Forest,Defender,1943,1,0,2,0,6,112.0,164.1,431.0
2022-23,Dale Taylor,Nott'm Forest,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Jordan Smith,Nott'm Forest,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Gustavo Henrique Furtado Scarpa,Nott'm Forest,Midfielder,177,0,0,1,0,0,25.0,17.3,15.0
2022-23,Danilo dos Santos de Oliveira,Nott'm Forest,Midfielder,976,3,2,1,0,1,113.0,108.1,253.8
2022-23,Keylor Navas,Nott'm Forest,Goalkeeper,1530,0,0,2,0,2,0.0,0.0,387.6
2022-23,Felipe Augusto de Almeida Monteiro,Nott'm Forest,Defender,1417,0,1,4,0,1,130.0,79.5,379.0
2022-23,André Ayew,Nott'm Forest,Midfielder,306,0,0,1,0,0,53.0,17.1,34.0
2022-23,George Shelvey,Nott'm Forest,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Ainsley Maitland-Niles,Southampton,Midfielder,1400,0,1,3,0,3,23.0,159.2,280.2
2022-23,Roméo Lavia,Southampton,Midfielder,2219,1,1,9,0,4,46.0,247.1,344.8
2022-23,Theo Walcott,Southampton,Midfielder,1123,2,2,1,0,2,199.0,159.1,164.6
2022-23,Alex McCarthy,Southampton,Goalkeeper,540,0,0,0,0,0,0.0,0.0,84.2
2022-23,Oriol Romeu Vidal,Southampton,Midfielder,74,0,0,0,0,0,2.0,3.8,6.2
2022-23,Nathan Redmond,Southampton,Midfielder,1,0,0,0,0,0,0.0,0.0,0.0
2022-23,Stuart Armstrong,Southampton,Midfielder,1391,2,2,6,0,1,267.0,282.8,234.2
2022-23,Mohamed Elyounoussi,Southampton,Midfielder,2162,1,1,4,0,2,388.0,297.2,285.0
2022-23,James Ward-Prowse,Southampton,Midfielder,3371,9,4,6,0,4,319.0,1162.9,880.4
2022-23,Adam Armstrong,Southampton,Forward,1321,2,1,2,0,1,275.0,148.8,142.0
2022-23,Kyle Walker-Peters,Southampton,Defender,2650,1,0,4,0,3,198.0,277.9,403.4
2022-23,Jan Bednarek,Southampton,Defender,1770,0,0,5,0,3,43.0,38.4,415.0
2022-23,Che Adams,Southampton,Forward,1987,5,5,1,0,4,583.0,336.4,340.4
2022-23,Nathan Tella,Southampton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Lyanco Silveira Neves Vojnovic,Southampton,Defender,1173,1,1,4,0,0,114.0,52.8,281.6
2022-23,Yan Valery,Southampton,Defender,45,0,0,0,0,0,0.0,0.9,4.0
2022-23,Will Smallbone,Southampton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Ibrahima Diallo,Southampton,Midfielder,813,0,0,4,0,0,28.0,66.0,85.4
2022-23,Romain Perraud,Southampton,Defender,1828,2,2,4,0,4,298.0,251.8,360.6
2022-23,Moussa Djenepo,Southampton,Midfielder,702,0,2,1,0,0,70.0,123.2,141.8
2022-23,Tino Livramento,Southampton,Defender,26,0,0,0,0,0,0.0,0.0,5.8
2022-23,Mohammed Salisu,Southampton,Defender,1971,0,1,5,0,1,167.0,109.7,537.4
2022-23,Mateusz Lis,Southampton,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Gavin Bazunu,Southampton,Goalkeeper,2880,0,0,0,0,4,0.0,10.0,633.0
2022-23,Armel Bella-Kotchap,Southampton,Defender,1881,0,2,4,0,3,105.0,76.4,422.4
2022-23,Willy Caballero,Southampton,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Joe Ayodele-Aribo,Southampton,Midfielder,1219,2,0,2,0,1,366.0,137.1,209.6
2022-23,Sékou Mara,Southampton,Forward,538,1,2,1,0,0,169.0,77.5,104.8
2022-23,Juan Larios López,Southampton,Defender,150,0,0,0,0,0,4.0,7.8,27.6
2022-23,Duje Caleta-Car,Southampton,Defender,942,1,0,2,0,1,69.0,16.2,262.4
2022-23,Samuel Edozie,Southampton,Midfielder,554,0,0,0,0,1,133.0,110.3,89.2
2022-23,Lewis Payne,Southampton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Ryan Finnigan,Southampton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Jimmy Morgan,Southampton,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Mislav Orsic,Southampton,Midfielder,6,0,0,0,0,0,0.0,0.3,2.0
2022-23,Carlos Alcaraz,Southampton,Midfielder,1024,4,2,3,0,0,190.0,64.4,199.0
2022-23,James Bree,Southampton,Defender,366,0,0,1,0,0,4.0,65.3,49.2
2022-23,Kamaldeen Sulemana,Southampton,Midfielder,959,2,1,1,0,3,164.0,175.5,105.2
2022-23,Paul Onuachu,Southampton,Forward,401,0,0,0,0,1,126.0,52.8,30.2
2022-23,Kamari Doyle,Southampton,Midfielder,6,0,0,0,0,0,0.0,0.3,0.0
2022-23,Dominic Ballard,Southampton,Forward,24,0,0,0,0,0,0.0,0.3,1.0
2022-23,Samuel Amo-Ameyaw,Southampton,Midfielder,3,0,0,0,0,0,0.0,0.0,0.0
2022-23,Hugo Lloris,Spurs,Goalkeeper,2205,0,0,0,0,7,0.0,0.0,540.0
2022-23,Fraser Forster,Spurs,Goalkeeper,1215,0,0,1,0,3,0.0,0.0,256.8
2022-23,Harry Kane,Spurs,Forward,3406,30,9,6,0,11,1707.0,744.8,1256.6
2022-23,Son Heung-min,Spurs,Midfielder,2886,10,6,2,0,9,910.0,829.3,709.2
2022-23,Matt Doherty,Spurs,Defender,663,1,0,0,0,3,146.0,110.5,147.0
2022-23,Eric Dier,Spurs,Defender,2816,2,1,3,0,9,235.0,112.3,653.2
2022-23,Lucas Rodrigues Moura da Silva,Spurs,Midfielder,145,1,0,0,1,0,43.0,55.8,29.0
2022-23,Ben Davies,Spurs,Defender,2284,2,3,4,0,9,172.0,276.9,407.8
2022-23,Pierre-Emile Højbjerg,Spurs,Midfielder,3131,4,5,5,0,10,237.0,501.7,758.0
2022-23,Harry Winks,Spurs,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Davinson Sánchez,Spurs,Defender,848,0,0,1,0,2,52.0,29.9,180.6
2022-23,Ryan Sessegnon,Spurs,Defender,805,2,1,4,0,1,290.0,103.0,148.6
2022-23,Steven Bergwijn,Spurs,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Sergio Reguilón,Spurs,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Japhet Tanganga,Spurs,Defender,145,0,0,0,0,0,0.0,6.2,27.6
2022-23,Rodrigo Bentancur,Spurs,Midfielder,1501,5,2,8,0,6,236.0,180.2,489.6
2022-23,Oliver Skipp,Spurs,Midfielder,1489,1,0,7,0,4,52.0,146.1,198.2
2022-23,Joe Rodon,Spurs,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Cristian Romero,Spurs,Defender,2363,0,2,9,1,8,91.0,136.2,546.2
2022-23,Yves Bissouma,Spurs,Midfielder,998,0,0,6,0,1,23.0,135.0,111.0
2022-23,Emerson Leite de Souza Junior,Spurs,Defender,1729,2,2,2,1,7,230.0,178.9,376.2
2022-23,Dejan Kulusevski,Spurs,Midfielder,2062,2,7,2,0,8,514.0,627.6,409.2
2022-23,Dane Scarlett,Spurs,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Ivan Perišić,Spurs,Defender,2099,1,8,6,0,6,394.0,732.8,517.8
2022-23,Harvey White,Spurs,Midfielder,4,0,0,0,0,0,0.0,7.3,2.0
2022-23,Pape Matar Sarr,Spurs,Midfielder,211,0,1,1,0,0,4.0,16.0,30.4
2022-23,Brandon Austin,Spurs,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Alfie Devine,Spurs,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Troy Parrott,Spurs,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Richarlison de Andrade,Spurs,Forward,995,1,5,3,0,3,401.0,221.0,201.6
2022-23,Clément Lenglet,Spurs,Defender,2018,0,2,4,0,5,130.0,136.1,380.8
2022-23,Djed Spence,Spurs,Defender,5,0,0,0,0,0,20.0,1.3,0.2
2022-23,Bryan Gil Salvatierra,Spurs,Midfielder,146,0,1,1,0,1,27.0,27.5,30.4
2022-23,Arnaut Danjuma,Spurs,Midfielder,162,1,0,0,0,0,71.0,25.1,53.2
2022-23,Pedro Porro,Spurs,Defender,1132,3,3,0,0,2,150.0,377.9,268.6
2022-23,Romaine Mundle,Spurs,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,George Abbott,Spurs,Midfielder,1,0,0,0,0,0,0.0,0.0,0.0
2022-23,Matthew Craig,Spurs,Midfielder,13,0,0,0,0,0,0.0,0.0,0.0
2022-23,Yago de Santiago Alonso,Spurs,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Danny Ings,West Ham,Forward,1579,8,2,4,0,5,604.0,186.0,398.4
2022-23,Lukasz Fabianski,West Ham,Goalkeeper,3111,0,0,1,0,9,0.0,0.0,755.6
2022-23,Angelo Ogbonna,West Ham,Defender,1234,0,0,0,0,4,24.0,35.2,212.8
2022-23,Aaron Cresswell,West Ham,Defender,2235,0,1,3,0,6,81.0,632.9,411.6
2022-23,Michail Antonio,West Ham,Forward,1822,5,3,2,0,5,559.0,207.7,305.8
2022-23,Manuel Lanzini,West Ham,Midfielder,243,1,0,0,0,0,37.0,21.9,50.6
2022-23,Kurt Zouma,West Ham,Defender,1988,2,1,0,0,7,239.0,18.7,415.0
2022-23,Arthur Masuaku,West Ham,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Vladimir Coufal,West Ham,Defender,2135,0,2,5,0,4,54.0,330.5,361.6
2022-23,Saïd Benrahma,West Ham,Midfielder,2059,6,3,0,0,6,653.0,613.9,510.0
2022-23,Jarrod Bowen,West Ham,Midfielder,3232,6,9,2,0,9,1076.0,674.8,625.8
2022-23,Nikola Vlasic,West Ham,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Declan Rice,West Ham,Midfielder,3272,4,3,5,0,9,226.0,522.4,777.6
2022-23,Tomas Soucek,West Ham,Midfielder,2811,2,4,3,0,8,472.0,230.1,565.6
2022-23,Pablo Fornals Malla,West Ham,Midfielder,1493,3,1,0,0,1,182.0,281.0,226.6
2022-23,Ben Johnson,West Ham,Defender,860,0,0,0,0,2,20.0,76.8,161.6
2022-23,Nayef Aguerd,West Ham,Defender,1594,2,0,4,0,5,113.0,67.5,404.4
2022-23,Alphonse Areola,West Ham,Goalkeeper,307,0,0,0,0,0,0.0,0.0,69.4
2022-23,Flynn Downes,West Ham,Midfielder,752,0,0,2,0,1,51.0,28.9,55.8
2022-23,Gianluca Scamacca,West Ham,Forward,921,3,0,3,0,3,312.0,160.7,151.8
2022-23,Emerson Palmieri dos Santos,West Ham,Defender,1317,1,0,2,0,2,178.0,188.8,224.8
2022-23,Conor Coventry,West Ham,Midfielder,1,0,0,0,0,0,0.0,0.0,0.0
2022-23,Armstrong Oko-Flex,West Ham,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Maxwel Cornet,West Ham,Midfielder,232,0,0,0,0,0,62.0,28.7,27.2
2022-23,Thilo Kehrer,West Ham,Defender,2229,0,3,4,0,5,83.0,126.2,347.6
2022-23,Lucas Tolentino Coelho de Lima,West Ham,Midfielder,2154,4,5,5,0,6,473.0,446.5,496.8
2022-23,Divin Mubama,West Ham,Forward,36,0,0,0,0,0,0.0,11.4,2.4
2022-23,Joseph Anang,West Ham,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Krisztián Hegyi,West Ham,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Kaelan Casey,West Ham,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Craig Dawson,Wolves,Defender,2134,1,1,6,0,7,145.0,37.2,455.6
2022-23,Raúl Jiménez,Wolves,Forward,839,0,2,0,0,2,273.0,116.0,74.6
2022-23,Jonathan Castro Otto,Wolves,Defender,1257,1,0,3,1,5,83.0,118.2,233.2
2022-23,José Malheiro de Sá,Wolves,Goalkeeper,3240,0,0,2,0,11,0.0,0.0,845.6
2022-23,Rúben da Silva Neves,Wolves,Midfielder,3020,6,2,12,0,10,347.0,474.7,788.8
2022-23,Hwang Hee-chan,Wolves,Midfielder,1117,3,2,1,0,3,242.0,138.8,194.0
2022-23,Nélson Cabral Semedo,Wolves,Defender,2633,0,1,11,1,8,79.0,226.5,443.4
2022-23,Daniel Castelo Podence,Wolves,Midfielder,1760,6,1,5,0,6,580.0,512.8,376.0
2022-23,Max Kilman,Wolves,Defender,3307,0,1,3,0,11,106.0,66.9,739.8
2022-23,Luke Cundle,Wolves,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Pedro Lomba Neto,Wolves,Midfielder,962,0,2,1,0,5,203.0,309.5,96.8
2022-23,Rayan Aït-Nouri,Wolves,Defender,1067,1,0,4,0,4,156.0,130.5,195.0
2022-23,Fabio Silva,Wolves,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Toti António Gomes,Wolves,Defender,978,1,0,6,0,4,65.0,74.3,225.2
2022-23,Francisco Jorge Tomás Oliveira,Wolves,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Adama Traoré Diarra,Wolves,Midfielder,1477,2,4,2,0,2,258.0,370.0,253.6
2022-23,Matija Šarkić,Wolves,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Yerson Mosquera Valdelamar,Wolves,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,João Filipe Iria Santos Moutinho,Wolves,Midfielder,1773,0,2,3,0,6,142.0,537.7,309.8
2022-23,Nathan Collins,Wolves,Defender,1811,0,0,2,1,4,29.0,37.9,419.0
2022-23,Jackson Smith,Wolves,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Hugo Bueno López,Wolves,Defender,1307,0,1,1,0,3,74.0,254.8,221.2
2022-23,Joseph Hodge,Wolves,Midfielder,172,0,0,1,0,0,26.0,16.2,14.4
2022-23,Connor Ronan,Wolves,Midfielder,1,0,0,0,0,0,0.0,0.4,0.6
2022-23,Chem Campbell,Wolves,Midfielder,68,0,0,0,0,0,16.0,3.0,5.6
2022-23,Gonçalo Manuel Ganchinho Guedes,Wolves,Midfielder,703,1,1,1,0,2,223.0,139.6,89.4
2022-23,Matheus Luiz Nunes,Wolves,Midfielder,2467,1,1,2,1,11,310.0,405.0,370.2
2022-23,Sasa Kalajdzic,Wolves,Forward,45,0,0,0,0,0,9.0,0.0,0.0
2022-23,Diego Da Silva Costa,Wolves,Forward,1235,1,0,5,1,6,504.0,144.3,96.8
2022-23,Boubacar Traoré,Wolves,Midfielder,405,0,1,2,0,0,7.0,16.6,49.6
2022-23,Nathan Fraser,Wolves,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Harvey Griffiths,Wolves,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2022-23,Dexter Lembikisa,Wolves,Defender,22,0,0,0,0,0,0.0,0.8,1.4
2022-23,Matheus Santos Carneiro Da Cunha,Wolves,Forward,961,2,0,1,0,5,217.0,95.1,143.0
2022-23,Mario Lemina,Wolves,Midfielder,1297,0,1,2,1,5,36.0,65.0,200.4
2022-23,Pablo Sarabia,Wolves,Midfielder,764,1,0,3,0,3,157.0,184.7,92.0
2022-23,Daniel Bentley,Wolves,Goalkeeper,180,0,0,0,0,0,0.0,0.0,70.2
2022-23,João Victor Gomes da Silva,Wolves,Midfielder,649,1,0,5,0,2,46.0,72.0,133.0
2023-24,Folarin Balogun,Arsenal,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Cédric Alves Soares,Arsenal,Defender,59,0,0,0,0,0,0.0,4.3,2.0
2023-24,Mohamed Elneny,Arsenal,Midfielder,25,0,1,0,0,0,10.0,2.1,4.0
2023-24,Fábio Ferreira Vieira,Arsenal,Midfielder,290,1,3,0,1,1,85.0,88.8,82.8
2023-24,Gabriel dos Santos Magalhães,Arsenal,Defender,3042,3,1,4,0,16,379.0,121.9,675.8
2023-24,Kai Havertz,Arsenal,Midfielder,2627,13,10,11,0,16,1027.0,613.4,763.2
2023-24,Gabriel Fernando de Jesus,Arsenal,Forward,1470,4,7,6,0,11,756.0,403.0,364.8
2023-24,Jorge Luiz Frello Filho,Arsenal,Midfielder,913,0,2,1,0,4,16.0,187.8,165.4
2023-24,Jakub Kiwior,Arsenal,Defender,942,1,3,1,0,6,90.0,106.9,228.8
2023-24,Marcus Oliveira Alencar,Arsenal,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Gabriel Martinelli Silva,Arsenal,Midfielder,2010,6,5,1,0,10,795.0,717.1,500.4
2023-24,Eddie Nketiah,Arsenal,Forward,1065,5,4,3,0,6,417.0,136.3,235.0
2023-24,Martin Ødegaard,Arsenal,Midfielder,3098,8,11,2,0,19,757.0,1499.4,910.4
2023-24,Thomas Partey,Arsenal,Midfielder,785,0,0,3,0,5,37.0,122.9,117.6
2023-24,Nicolas Pépé,Arsenal,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Aaron Ramsdale,Arsenal,Goalkeeper,540,0,0,0,0,2,0.0,0.0,73.2
2023-24,Rúnar Alex Rúnarsson,Arsenal,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Bukayo Saka,Arsenal,Midfielder,2922,16,12,4,0,16,1342.0,1319.8,1093.8
2023-24,William Saliba,Arsenal,Defender,3420,2,1,4,0,18,140.0,152.1,697.2
2023-24,Emile Smith Rowe,Arsenal,Midfielder,343,0,2,0,0,3,128.0,72.2,62.4
2023-24,Kieran Tierney,Arsenal,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Takehiro Tomiyasu,Arsenal,Defender,1140,2,1,0,1,6,143.0,141.8,247.0
2023-24,Leandro Trossard,Arsenal,Midfielder,1633,12,2,2,0,12,746.0,384.7,563.6
2023-24,Benjamin White,Arsenal,Defender,2987,4,5,8,0,18,234.0,589.4,765.8
2023-24,Granit Xhaka,Arsenal,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Oleksandr Zinchenko,Arsenal,Defender,1717,1,2,2,0,9,133.0,474.8,395.4
2023-24,David Raya Martin,Arsenal,Goalkeeper,2880,0,0,2,0,16,0.0,0.0,413.0
2023-24,Declan Rice,Arsenal,Midfielder,3225,7,9,5,0,17,451.0,745.3,959.4
2023-24,Reiss Nelson,Arsenal,Midfielder,256,0,0,1,0,1,39.0,87.7,42.8
2023-24,Jurriën Timber,Arsenal,Defender,70,0,0,2,0,0,2.0,4.7,5.8
2023-24,Karl Hein,Arsenal,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Charles Sagoe,Arsenal,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Reuell Walters,Arsenal,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Bradley Ibrahim,Arsenal,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Myles Lewis-Skelly,Arsenal,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Ethan Nwaneri,Arsenal,Midfielder,13,0,0,0,0,0,4.0,12.3,2.0
2023-24,Mauro Bandeira,Arsenal,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,James Sweet,Arsenal,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Alexandre Moreno Lopera,Aston Villa,Defender,1024,2,0,2,0,3,152.0,156.9,217.8
2023-24,Leon Bailey,Aston Villa,Midfielder,2063,10,11,5,0,5,623.0,707.1,663.2
2023-24,Emiliano Buendía Stati,Aston Villa,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Matty Cash,Aston Villa,Defender,2138,2,2,8,0,3,378.0,231.8,465.2
2023-24,Calum Chambers,Aston Villa,Defender,149,0,1,1,0,0,0.0,12.2,39.0
2023-24,Philippe Coutinho Correia,Aston Villa,Midfielder,24,0,0,0,0,0,12.0,2.8,4.0
2023-24,Keinan Davis,Aston Villa,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2023-24,Leander Dendoncker,Aston Villa,Midfielder,118,1,1,0,0,0,37.0,3.9,59.2
2023-24,Diego Carlos Santos Silva,Aston Villa,Defender,1809,0,0,4,0,6,100.0,59.8,370.4
2023-24,Lucas Digne,Aston Villa,Defender,2405,1,4,7,0,6,200.0,601.7,448.4
